distance,duration
99.112698,0.156000
747.586804,0.703000
534.970895,0.548000
233.004668,0.259000
423.978678,0.394000
204.183766,0.505000
674.748043,0.477000
172.827475,0.173000
652.936554,0.570000
866.501637,0.483000
630.937813,0.476000
433.935315,0.419000
659.120896,0.611000
337.812745,0.324000
353.706063,0.397000
222.204727,0.327000
479.295086,0.545000
413.695867,0.314000
282.309910,0.275000
354.476021,0.297000
175.607699,0.168000
213.355339,0.335000
287.849678,0.260000
602.500110,0.526000
197.827475,0.367000
623.899604,0.656000
191.769553,0.240000
162.112698,0.194000
248.833096,0.477000
143.455844,0.393000
680.461393,0.597000
383.023155,0.391000
207.297707,0.243000
282.460937,0.267000
129.678767,0.105000
321.745114,0.374000
220.710678,0.399000
825.094897,0.563000
731.523610,0.575000
167.695349,0.127000
498.019636,0.491000
227.061244,0.223000
494.837866,0.312000
274.933601,0.318000
221.334669,0.327000
361.735065,0.455000
801.120711,0.770000
585.102918,0.512000
155.911688,0.221000
407.428559,0.391000
823.128618,0.765000
197.934553,0.236000
176.999048,0.207000
546.719420,0.462000
344.257786,0.386000
467.712221,0.385000
327.469570,0.285000
496.735365,0.411000
698.793783,0.489000
182.225397,0.268000
481.547510,0.411000
508.962656,0.566000
510.437646,0.483000
263.426407,0.338000
299.971567,0.263000
141.727922,0.378000
603.762992,0.400000
527.905726,0.342000
215.434653,0.213000
221.736689,0.242000
687.217500,0.672000
414.593601,0.569000
285.705772,0.300000
197.743262,0.200000
255.011241,0.416000
537.484853,0.472000
67.691912,0.074000
125.727922,0.250000
487.502713,0.469000
572.561812,0.641000
229.112698,0.341000
493.861219,0.450000
204.468037,0.301000
372.703669,0.277000
22.828427,0.090000
405.064785,0.385000
54.414214,0.265000
173.012193,0.230000
198.790513,0.213000
257.996749,0.222000
264.088602,0.290000
167.619892,0.185000
38.727922,0.113000
339.983998,0.445000
281.057561,0.174000
110.313708,0.177000
295.021580,0.235000
98.798990,0.156000
29.414214,0.112000
319.183104,0.391000
161.426407,0.369000
146.662475,0.189000
496.502287,0.316000
488.029076,0.396000
196.210067,0.197000
19.000000,0.071000
250.162154,0.361000
159.556349,0.255000
59.656854,0.181000
111.142136,0.188000
235.661533,0.358000
361.638139,0.410000
322.010589,0.324000
451.649058,0.532000
160.225397,0.243000
606.770043,0.247000
336.374301,0.317000
606.229183,0.345000
434.394579,0.292000
101.762980,0.177000
190.377251,0.291000
68.941125,0.105000
522.284841,0.561000
263.804610,0.517000
471.014440,0.422000
113.071068,0.361000
218.870058,0.369000
334.837602,0.411000
32.000000,0.156000
47.206631,0.112000
695.551879,0.737000
310.014283,0.304000
289.308378,0.264000
614.254886,0.507000
567.636392,0.459000
891.071687,0.762000
477.184626,0.434000
541.238842,0.584000
254.172153,0.255000
392.803564,0.353000
93.584834,0.145000
123.284271,0.223000
43.656854,0.166000
101.700679,0.146000
623.989202,0.428000
477.871880,0.436000
982.505423,0.729000
158.455844,0.446000
971.666136,0.819000
564.295962,0.473000
259.956647,0.215000
1234.458734,0.487000
811.365359,0.571000
103.142136,0.189000
255.527202,0.283000
764.173523,0.460000
104.277699,0.164000
245.456669,0.175000
78.071068,0.166000
90.656854,0.362000
364.342918,0.325000
55.970563,0.092000
56.142136,0.100000
325.095774,0.267000
547.026680,0.437000
124.313708,0.189000
61.414214,0.262000
127.856912,0.159000
916.435991,0.534000
299.523776,0.410000
352.115422,0.209000
139.313708,0.323000
254.872542,0.275000
80.242641,0.187000
155.413261,0.187000
106.449271,0.155000
71.963990,0.226000
441.775793,0.489000
575.320240,0.393000
386.975561,0.291000
993.135106,0.659000
181.670300,0.148000
96.798990,0.219000
57.899495,0.188000
8.000000,0.091000
396.072225,0.257000
189.263601,0.271000
656.310002,0.633000
516.114193,0.256000
173.520339,0.324000
19.414214,0.088000
277.443459,0.233000
359.314422,0.460000
188.592483,0.133000
108.727922,0.177000
357.111084,0.306000
300.413652,0.203000
184.154329,0.281000
57.142136,0.088000
191.342194,0.290000
159.756407,0.194000
489.870524,0.355000
441.456040,0.495000
124.335621,0.141000
285.829970,0.309000
83.242641,0.166000
490.884927,0.430000
85.899495,0.179000
18.414214,0.106000
357.824625,0.434000
136.526912,0.335000
748.361514,0.606000
732.873586,0.445000
440.657585,0.493000
127.041631,0.241000
343.253683,0.236000
95.899495,0.179000
31.242641,0.101000
33.313708,0.103000
469.082889,0.543000
676.787159,0.687000
105.419834,0.121000
576.226639,0.728000
72.213203,0.124000
747.592308,0.376000
736.135109,0.578000
121.284271,0.187000
191.355339,0.320000
611.400324,0.501000
193.059165,0.212000
391.597823,0.331000
