distance,duration
849.002642,0.578992
768.949747,0.550002
119.473378,0.119000
239.321523,0.274989
1262.028038,1.538034
715.097326,0.587974
721.454385,0.509993
446.365015,0.271003
532.714320,0.373980
366.541072,0.385996
705.616977,0.365997
178.386019,0.513002
336.109862,0.512987
115.970563,0.180988
722.728997,0.449993
596.611682,0.368045
148.698485,0.334038
445.685554,0.265941
563.719714,0.328999
380.287278,0.384000
339.819698,0.449005
384.942147,0.757997
534.447433,0.471997
481.913144,0.412998
190.547882,0.145990
190.236358,0.226993
564.019946,0.259001
186.367543,0.178997
1031.256732,0.899006
607.545107,0.293994
403.055339,0.362046
493.571198,0.415994
87.899495,0.322001
947.699151,0.887947
446.440583,0.427999
346.087617,0.503997
314.615514,0.248000
732.303547,0.560994
481.696969,0.326002
440.173850,0.301995
143.071068,0.279006
907.028620,0.863993
403.017058,0.395949
539.644325,0.630996
543.537356,0.320992
159.384776,0.274993
440.072315,0.356998
178.257980,0.166985
146.826523,0.212994
511.727431,0.365960
383.262984,0.274991
533.194742,0.418994
302.717861,0.448998
412.468670,0.734002
134.378204,0.240999
312.926370,0.162994
501.576658,0.439005
455.112170,0.427998
948.904384,1.687001
311.024387,0.940010
306.887592,0.405999
271.602368,0.615992
867.911779,0.554004
548.217354,1.027007
201.971805,0.212006
725.434802,0.781991
787.032502,0.934007
720.094110,0.603995
1203.921645,0.961999
217.564164,0.305994
160.870058,0.221004
499.766696,0.863997
229.872252,0.231998
156.021912,0.191992
609.075165,0.435001
571.912469,0.447994
440.246458,0.251039
933.643057,0.839986
615.365051,0.480994
269.725076,0.232995
486.452684,0.313043
565.205352,0.354999
427.661385,0.482991
642.539539,0.608991
427.924029,0.326998
651.571880,0.909995
434.383130,0.252001
400.675392,0.336952
395.581988,0.472999
306.771747,0.432006
190.235116,0.361001
91.384776,0.510996
320.883503,0.894046
144.978802,0.199002
55.414214,0.243988
148.365058,0.246998
123.071068,0.234010
127.959612,0.182984
130.957417,0.183006
124.485281,0.182007
117.656854,0.246997
111.828427,0.223005
1758.397653,1.208003
527.961134,0.712992
157.656854,0.165984
156.442699,0.264010
146.128990,0.154993
409.384248,0.604995
262.571689,0.450000
169.485281,0.182998
289.273320,0.562003
205.792417,0.345999
247.469280,0.306005
1730.414508,1.242993
294.304279,0.504938
145.798990,0.325004
519.877479,0.340945
444.166220,0.414997
335.260755,0.332988
439.326492,0.436999
769.750471,0.728998
974.298159,0.529991
536.089169,0.510995
149.485281,0.269989
135.650282,0.261001
137.485281,0.259998
108.071068,0.261005
139.520339,0.294004
445.812715,0.761000
197.706300,0.400006
1310.013270,1.608998
256.426407,0.851994
73.242641,0.198004
169.485281,0.361999
123.242641,0.261991
153.614272,0.265994
104.828427,0.265006
165.762980,0.282001
167.698485,0.463989
203.633038,0.404003
1462.114084,1.346009
217.908447,0.220994
588.986181,0.993994
193.755455,0.240990
359.528404,0.177992
363.051072,0.318998
267.477858,0.347058
316.943792,0.176999
62.556349,0.150999
351.075114,0.334999
136.863485,0.315987
482.525308,0.725993
353.030151,0.450008
496.706279,0.410988
553.173187,0.490002
622.873727,0.345996
342.611631,0.286998
276.958960,0.360002
431.095291,0.337007
256.976908,0.404000
205.218834,0.195003
