stroke_id,start_x,start_y,end_x,end_y
888,-55.000000,1124.000000,-222.000000,530.000000
889,-62.000000,941.000000,-53.000000,1099.000000
890,-316.000000,500.000000,-149.000000,1054.000000
891,-79.000000,1128.000000,-688.000000,595.000000
892,-688.000000,595.000000,-188.000000,889.000000
893,-187.000000,888.000000,-143.000000,525.000000
894,-142.000000,527.000000,-662.000000,852.000000
895,-662.000000,854.000000,-960.000000,867.000000
896,-189.000000,794.000000,-230.000000,513.000000
897,-246.000000,513.000000,-248.000000,687.000000
898,-255.000000,696.000000,-656.000000,527.000000
899,-655.000000,526.000000,-366.000000,779.000000
900,-365.000000,780.000000,-579.000000,924.000000
901,-579.000000,924.000000,-274.000000,796.000000
902,-273.000000,795.000000,-268.000000,624.000000
903,-248.000000,614.000000,-247.000000,795.000000
904,-248.000000,795.000000,-145.000000,553.000000
905,-139.000000,547.000000,-612.000000,855.000000
906,-618.000000,855.000000,-789.000000,872.000000
907,-799.000000,910.000000,-249.000000,757.000000
908,-248.000000,756.000000,-260.000000,579.000000
909,-260.000000,580.000000,-286.000000,729.000000
910,-291.000000,736.000000,-449.000000,613.000000
911,-448.000000,614.000000,-510.000000,706.000000
912,-510.000000,706.000000,-54.000000,327.000000
913,-562.000000,603.000000,-574.000000,968.000000
914,-574.000000,968.000000,-475.000000,812.000000
915,-475.000000,810.000000,-469.000000,552.000000
916,-469.000000,552.000000,-592.000000,546.000000
917,-593.000000,547.000000,-670.000000,837.000000
918,-678.000000,855.000000,-812.000000,971.000000
919,-813.000000,970.000000,-159.000000,543.000000
920,-158.000000,544.000000,-613.000000,860.000000
921,-614.000000,861.000000,-761.000000,914.000000
922,-762.000000,917.000000,-490.000000,571.000000
923,-489.000000,572.000000,-492.000000,792.000000
924,-500.000000,811.000000,-154.000000,509.000000
925,-154.000000,509.000000,-395.000000,531.000000
926,-395.000000,531.000000,-454.000000,720.000000
927,-446.000000,717.000000,-622.000000,966.000000
928,-619.000000,963.000000,-1229.000000,691.000000
929,-1226.000000,697.000000,-761.000000,499.000000
930,-581.000000,991.000000,-642.000000,875.000000
931,-642.000000,875.000000,-950.000000,1021.000000
932,-951.000000,1020.000000,-255.000000,828.000000
933,-254.000000,826.000000,-258.000000,643.000000
934,-259.000000,644.000000,-268.000000,807.000000
935,-1373.000000,309.000000,-959.000000,603.000000
936,-959.000000,603.000000,-1265.000000,483.000000
937,-1266.000000,483.000000,-862.000000,640.000000
938,-870.000000,646.000000,-1132.000000,792.000000
939,-1131.000000,791.000000,-951.000000,1196.000000
940,-955.000000,1199.000000,-1378.000000,721.000000
941,-537.000000,729.000000,-624.000000,608.000000
942,-624.000000,608.000000,-559.000000,969.000000
943,-559.000000,969.000000,-733.000000,547.000000
944,-735.000000,551.000000,-566.000000,995.000000
945,-566.000000,1006.000000,-780.000000,959.000000
946,-782.000000,957.000000,-551.000000,821.000000
947,-551.000000,821.000000,-542.000000,699.000000
948,-541.000000,700.000000,-955.000000,999.000000
949,-955.000000,999.000000,-497.000000,810.000000
950,-497.000000,808.000000,-505.000000,605.000000
951,-503.000000,605.000000,-503.000000,821.000000
952,-32.000000,310.000000,-549.000000,589.000000
953,-549.000000,589.000000,-530.000000,974.000000
954,-529.000000,975.000000,-473.000000,740.000000
955,-473.000000,738.000000,-473.000000,549.000000
956,-473.000000,549.000000,-470.000000,747.000000
957,-475.000000,759.000000,-248.000000,303.000000
958,-622.000000,802.000000,-637.000000,858.000000
959,-640.000000,866.000000,-660.000000,975.000000
960,-970.000000,701.000000,-1317.000000,452.000000
961,-1295.000000,468.000000,-1066.000000,950.000000
962,-1066.000000,950.000000,-1022.000000,1148.000000
963,-1021.000000,1147.000000,-730.000000,810.000000
964,-730.000000,810.000000,-864.000000,868.000000
965,-865.000000,869.000000,-543.000000,740.000000
966,-542.000000,739.000000,-560.000000,745.000000
967,-304.000000,264.000000,-329.000000,640.000000
968,-330.000000,640.000000,-324.000000,685.000000
969,-324.000000,685.000000,-326.000000,543.000000
970,-896.000000,725.000000,-746.000000,811.000000
971,-741.000000,807.000000,-992.000000,806.000000
972,-992.000000,806.000000,-740.000000,819.000000
973,-739.000000,818.000000,-884.000000,864.000000
974,-884.000000,863.000000,-856.000000,847.000000
975,-538.000000,653.000000,-830.000000,744.000000
976,-830.000000,744.000000,-650.000000,940.000000
977,-578.000000,549.000000,-669.000000,541.000000
978,-670.000000,540.000000,-552.000000,775.000000
979,-551.000000,774.000000,-557.000000,687.000000
980,-373.000000,760.000000,-389.000000,774.000000
981,-1062.000000,771.000000,-805.000000,886.000000
982,-809.000000,885.000000,-683.000000,938.000000
983,-683.000000,939.000000,-799.000000,900.000000
984,-799.000000,900.000000,-585.000000,477.000000
985,-806.000000,528.000000,-659.000000,956.000000
986,-659.000000,956.000000,-602.000000,786.000000
987,-600.000000,786.000000,-586.000000,791.000000
988,-581.000000,791.000000,-610.000000,584.000000
989,-610.000000,584.000000,-624.000000,726.000000
990,-625.000000,725.000000,-578.000000,716.000000
991,-578.000000,716.000000,-578.000000,613.000000
992,-827.000000,519.000000,-933.000000,691.000000
993,-932.000000,692.000000,-611.000000,790.000000
994,-562.000000,697.000000,-381.000000,464.000000
995,-380.000000,480.000000,-459.000000,738.000000
996,-459.000000,739.000000,-384.000000,628.000000
997,-385.000000,627.000000,-958.000000,748.000000
998,-960.000000,748.000000,-1244.000000,637.000000
999,-1244.000000,637.000000,-675.000000,506.000000
1000,-675.000000,506.000000,-678.000000,921.000000
1001,-677.000000,922.000000,-615.000000,976.000000
1002,-617.000000,977.000000,-784.000000,944.000000
1003,-788.000000,943.000000,-831.000000,903.000000
1004,-805.000000,547.000000,-632.000000,965.000000
1005,-626.000000,964.000000,-827.000000,885.000000
1006,-828.000000,884.000000,-609.000000,536.000000
1007,-611.000000,544.000000,-619.000000,646.000000
1008,-621.000000,648.000000,-820.000000,671.000000
1009,-598.000000,710.000000,-331.000000,746.000000
1010,-330.000000,745.000000,-300.000000,743.000000
1011,-299.000000,743.000000,-317.000000,706.000000
1012,-1063.000000,995.000000,-552.000000,793.000000
1013,-552.000000,791.000000,-575.000000,494.000000
1014,-574.000000,504.000000,-572.000000,778.000000
1015,-1189.000000,677.000000,-661.000000,599.000000
1016,-661.000000,599.000000,-1028.000000,965.000000
1017,-1029.000000,968.000000,-184.000000,1070.000000
1018,-182.000000,1062.000000,-561.000000,857.000000
1019,-562.000000,857.000000,-122.000000,979.000000
1020,-252.000000,246.000000,-436.000000,381.000000
1021,-436.000000,383.000000,-414.000000,735.000000
1022,-413.000000,734.000000,-484.000000,697.000000
1023,-484.000000,697.000000,-440.000000,786.000000
1024,-1174.000000,770.000000,-1185.000000,735.000000
1025,-1152.000000,688.000000,-1121.000000,601.000000
1026,-1121.000000,600.000000,-1714.000000,578.000000
1027,-1712.000000,578.000000,-1311.000000,745.000000
1028,-1210.000000,640.000000,-349.000000,897.000000
1029,-348.000000,900.000000,-481.000000,916.000000
1030,-479.000000,909.000000,-1039.000000,655.000000
1031,-1039.000000,654.000000,-622.000000,890.000000
1032,-621.000000,891.000000,-808.000000,1045.000000
1033,-201.000000,583.000000,-1411.000000,627.000000
1034,-121.000000,972.000000,-848.000000,908.000000
1035,-849.000000,909.000000,-832.000000,989.000000
1036,-831.000000,990.000000,-845.000000,823.000000
1037,-112.000000,953.000000,-852.000000,906.000000
1038,-854.000000,907.000000,-831.000000,995.000000
1039,-830.000000,995.000000,-603.000000,934.000000
1040,-601.000000,936.000000,-593.000000,1009.000000
1041,-593.000000,1009.000000,-584.000000,937.000000
1042,-481.000000,430.000000,-396.000000,759.000000
1043,-395.000000,757.000000,-434.000000,781.000000
1044,-433.000000,782.000000,-459.000000,818.000000
1045,-471.000000,815.000000,-498.000000,511.000000
1046,-588.000000,194.000000,-474.000000,707.000000
1047,-747.000000,990.000000,-637.000000,997.000000
1048,-215.000000,143.000000,-168.000000,152.000000
1049,-449.000000,928.000000,-467.000000,1043.000000
1050,-446.000000,1000.000000,-198.000000,171.000000
1051,-199.000000,170.000000,-167.000000,411.000000
1052,-168.000000,411.000000,-413.000000,640.000000
1053,-413.000000,640.000000,-424.000000,517.000000
1054,-653.000000,642.000000,-442.000000,735.000000
1055,-440.000000,735.000000,-373.000000,750.000000
1056,-373.000000,750.000000,-378.000000,610.000000
1057,-378.000000,605.000000,-469.000000,630.000000
1058,-469.000000,632.000000,-456.000000,689.000000
1059,-461.000000,689.000000,-63.000000,792.000000
1060,-469.000000,984.000000,-207.000000,504.000000
1061,-207.000000,502.000000,-208.000000,142.000000
1062,-207.000000,156.000000,-393.000000,1074.000000
1063,-390.000000,1068.000000,-277.000000,950.000000
1064,-276.000000,947.000000,-295.000000,1027.000000
1065,-719.000000,761.000000,-696.000000,800.000000
1066,-709.000000,813.000000,-711.000000,819.000000
1067,-836.000000,905.000000,-487.000000,1053.000000
1068,-486.000000,1055.000000,-333.000000,1077.000000
1069,-1085.000000,575.000000,-1475.000000,850.000000
1070,-1708.000000,149.000000,-1494.000000,594.000000
1071,-202.000000,275.000000,-347.000000,292.000000
1072,-353.000000,292.000000,-362.000000,303.000000
1073,-375.000000,302.000000,-122.000000,360.000000
1074,-122.000000,360.000000,-141.000000,687.000000
1075,-143.000000,693.000000,-290.000000,794.000000
1076,-244.000000,802.000000,-235.000000,701.000000
1077,-236.000000,701.000000,-232.000000,423.000000
1078,-232.000000,421.000000,-252.000000,709.000000
1079,-252.000000,671.000000,-369.000000,761.000000
1080,-367.000000,734.000000,-416.000000,728.000000
1081,-414.000000,727.000000,-409.000000,558.000000
1082,-410.000000,559.000000,-409.000000,703.000000
1083,-406.000000,701.000000,-783.000000,965.000000
1084,-801.000000,966.000000,-773.000000,568.000000
1085,-774.000000,568.000000,-793.000000,685.000000
1086,-794.000000,686.000000,-910.000000,921.000000
1087,-910.000000,926.000000,-915.000000,1002.000000
1088,-925.000000,1031.000000,-851.000000,566.000000
1089,-853.000000,564.000000,-912.000000,595.000000
1090,-900.000000,591.000000,-891.000000,581.000000
1091,-883.000000,574.000000,-910.000000,900.000000
1092,-906.000000,899.000000,-846.000000,809.000000
1093,-168.000000,977.000000,-801.000000,921.000000
1094,-805.000000,922.000000,-278.000000,477.000000
1095,-280.000000,476.000000,-701.000000,526.000000
1096,-139.000000,886.000000,-105.000000,979.000000
1097,-106.000000,980.000000,-426.000000,918.000000
1098,-425.000000,919.000000,-338.000000,906.000000
1099,-339.000000,913.000000,-332.000000,939.000000
1100,-332.000000,940.000000,-348.000000,918.000000
1101,-383.000000,928.000000,-755.000000,732.000000
1102,-756.000000,733.000000,-171.000000,947.000000
1103,-787.000000,894.000000,-711.000000,848.000000
1104,-711.000000,849.000000,-221.000000,920.000000
1105,-218.000000,921.000000,-161.000000,945.000000
1106,-838.000000,749.000000,-154.000000,948.000000
1107,-149.000000,945.000000,-612.000000,469.000000
1108,-613.000000,470.000000,-658.000000,558.000000
1109,-658.000000,557.000000,-635.000000,390.000000
1110,-635.000000,390.000000,-1056.000000,745.000000
1111,-1055.000000,753.000000,-881.000000,730.000000
1112,-881.000000,728.000000,-1199.000000,565.000000
1113,-1199.000000,564.000000,-490.000000,752.000000
1114,-488.000000,752.000000,-204.000000,1017.000000
1115,-207.000000,1005.000000,-274.000000,740.000000
1116,-276.000000,739.000000,-357.000000,419.000000
1117,-357.000000,419.000000,-351.000000,811.000000
1118,-351.000000,812.000000,-400.000000,735.000000
1119,-400.000000,733.000000,-449.000000,483.000000
1120,-193.000000,1059.000000,-340.000000,978.000000
1121,-345.000000,978.000000,-903.000000,1073.000000
1122,-903.000000,1072.000000,-175.000000,1072.000000
1123,-175.000000,1072.000000,-411.000000,958.000000
1124,-412.000000,958.000000,-164.000000,1068.000000
1125,-164.000000,1066.000000,-703.000000,548.000000
1126,-704.000000,549.000000,-172.000000,883.000000
1127,-172.000000,885.000000,-165.000000,1055.000000
1128,-285.000000,482.000000,-134.000000,1066.000000
1129,-521.000000,819.000000,-484.000000,834.000000
1130,-483.000000,833.000000,-535.000000,754.000000
1131,-538.000000,750.000000,-663.000000,721.000000
1132,-663.000000,721.000000,-691.000000,802.000000
1133,-691.000000,804.000000,-836.000000,850.000000
1134,-837.000000,861.000000,-633.000000,494.000000
1135,-634.000000,494.000000,-452.000000,702.000000
1136,-453.000000,702.000000,-630.000000,908.000000
1137,-629.000000,908.000000,-273.000000,753.000000
1138,-273.000000,751.000000,-294.000000,485.000000
1139,-298.000000,537.000000,-318.000000,735.000000
1140,-439.000000,716.000000,-290.000000,663.000000
1141,-289.000000,662.000000,-346.000000,269.000000
1142,-346.000000,269.000000,-347.000000,525.000000
1143,-347.000000,525.000000,-424.000000,494.000000
1144,-424.000000,493.000000,-378.000000,593.000000
1145,-379.000000,594.000000,-565.000000,917.000000
1146,-566.000000,917.000000,-521.000000,762.000000
1147,-523.000000,759.000000,-520.000000,501.000000
1148,-520.000000,507.000000,-320.000000,532.000000
1149,-152.000000,259.000000,-617.000000,560.000000
1150,-620.000000,561.000000,-848.000000,777.000000
1151,-847.000000,778.000000,-651.000000,942.000000
1152,-649.000000,942.000000,-673.000000,720.000000
1153,-673.000000,720.000000,-714.000000,803.000000
1154,-707.000000,813.000000,-957.000000,812.000000
1155,-961.000000,812.000000,-570.000000,773.000000
1156,-569.000000,772.000000,-569.000000,614.000000
1157,-570.000000,613.000000,-941.000000,717.000000
1158,-941.000000,719.000000,-732.000000,803.000000
1159,-732.000000,803.000000,-901.000000,861.000000
1160,-898.000000,861.000000,-554.000000,583.000000
1161,-554.000000,583.000000,-617.000000,782.000000
1162,-592.000000,778.000000,-539.000000,642.000000
1163,-538.000000,641.000000,-300.000000,576.000000
1164,-301.000000,576.000000,-335.000000,739.000000
1165,-336.000000,740.000000,-449.000000,717.000000
1166,-451.000000,718.000000,-295.000000,640.000000
1167,-297.000000,639.000000,-306.000000,690.000000
1168,-305.000000,689.000000,-150.000000,591.000000
1169,-147.000000,580.000000,-640.000000,711.000000
1170,-640.000000,709.000000,-652.000000,634.000000
1171,-652.000000,632.000000,-611.000000,512.000000
1172,-610.000000,513.000000,-523.000000,658.000000
1173,-521.000000,657.000000,-584.000000,653.000000
1174,-583.000000,652.000000,-694.000000,642.000000
1175,-693.000000,641.000000,-154.000000,577.000000
1176,-153.000000,576.000000,-103.000000,287.000000
1177,-104.000000,284.000000,-915.000000,729.000000
1178,-905.000000,732.000000,-594.000000,950.000000
1179,-593.000000,949.000000,-280.000000,897.000000
1180,-280.000000,895.000000,-307.000000,791.000000
1181,-309.000000,783.000000,-334.000000,665.000000
1182,-336.000000,665.000000,-666.000000,495.000000
1183,-666.000000,494.000000,-703.000000,803.000000
1184,-704.000000,802.000000,-880.000000,888.000000
1185,-880.000000,890.000000,-872.000000,726.000000
1186,-881.000000,725.000000,-757.000000,814.000000
1187,-744.000000,811.000000,-916.000000,868.000000
1188,-920.000000,871.000000,-340.000000,617.000000
1189,-340.000000,615.000000,-381.000000,778.000000
1190,-379.000000,778.000000,-330.000000,277.000000
1191,-330.000000,277.000000,-257.000000,709.000000
1192,-261.000000,711.000000,-303.000000,754.000000
1193,-304.000000,757.000000,-882.000000,748.000000
1194,-227.000000,715.000000,-715.000000,807.000000
1195,-716.000000,808.000000,-1025.000000,777.000000
1196,-1025.000000,777.000000,-923.000000,768.000000
1197,-940.000000,757.000000,-481.000000,796.000000
1198,-322.000000,240.000000,-884.000000,743.000000
1199,-885.000000,743.000000,-679.000000,799.000000
1200,-681.000000,800.000000,-875.000000,878.000000
1201,-872.000000,878.000000,-875.000000,736.000000
1202,-877.000000,737.000000,-743.000000,809.000000
1203,-749.000000,809.000000,-885.000000,898.000000
1204,-202.000000,466.000000,-136.000000,623.000000
1205,-1219.000000,672.000000,-808.000000,473.000000
1206,-809.000000,474.000000,-596.000000,966.000000
1207,-599.000000,958.000000,-678.000000,826.000000
1208,-680.000000,825.000000,-1041.000000,942.000000
1209,-1042.000000,950.000000,-601.000000,893.000000
1210,-606.000000,879.000000,-713.000000,694.000000
1211,-713.000000,694.000000,-709.000000,792.000000
1212,-708.000000,790.000000,-844.000000,923.000000
1213,-222.000000,488.000000,-672.000000,815.000000
1214,-672.000000,815.000000,-833.000000,878.000000
1215,-834.000000,880.000000,-1406.000000,686.000000
1216,-1405.000000,685.000000,-633.000000,615.000000
1217,-634.000000,614.000000,-1080.000000,577.000000
1218,-1079.000000,578.000000,-681.000000,752.000000
1219,-680.000000,751.000000,-669.000000,618.000000
1220,-678.000000,605.000000,-870.000000,742.000000
1221,-870.000000,744.000000,-670.000000,945.000000
1222,-669.000000,944.000000,-839.000000,546.000000
1223,-839.000000,546.000000,-693.000000,547.000000
1224,-691.000000,543.000000,-815.000000,542.000000
1225,-816.000000,542.000000,-683.000000,540.000000
1226,-680.000000,540.000000,-648.000000,1003.000000
1227,-654.000000,985.000000,-865.000000,905.000000
1228,-866.000000,904.000000,-854.000000,886.000000
1229,-854.000000,886.000000,-562.000000,602.000000
1230,-562.000000,600.000000,-606.000000,730.000000
1231,-602.000000,730.000000,-598.000000,535.000000
1232,-598.000000,557.000000,-469.000000,692.000000
1233,-468.000000,691.000000,-447.000000,732.000000
1234,-447.000000,730.000000,-439.000000,627.000000
1235,-1084.000000,995.000000,-1226.000000,674.000000
1236,-1229.000000,674.000000,-1404.000000,676.000000
1237,-635.000000,663.000000,-887.000000,515.000000
1238,-892.000000,520.000000,-867.000000,754.000000
1239,-868.000000,756.000000,-599.000000,924.000000
1240,-598.000000,923.000000,-976.000000,854.000000
1241,-979.000000,853.000000,-1098.000000,780.000000
1242,-640.000000,911.000000,-391.000000,799.000000
1243,-391.000000,797.000000,-416.000000,576.000000
1244,-415.000000,575.000000,-302.000000,533.000000
1245,-303.000000,534.000000,-321.000000,541.000000
1246,-321.000000,543.000000,-318.000000,714.000000
1247,-319.000000,715.000000,-330.000000,553.000000
1248,-331.000000,552.000000,-326.000000,723.000000
1249,-326.000000,723.000000,-345.000000,467.000000
1250,-345.000000,465.000000,-325.000000,728.000000
1251,-318.000000,754.000000,-322.000000,784.000000
1252,-325.000000,784.000000,-419.000000,747.000000
1253,-419.000000,747.000000,-543.000000,740.000000
1254,-544.000000,739.000000,-968.000000,761.000000
1255,-977.000000,759.000000,-1305.000000,623.000000
1256,-1305.000000,623.000000,-1110.000000,563.000000
1257,-1111.000000,564.000000,-659.000000,941.000000
1258,-653.000000,941.000000,-618.000000,640.000000
1259,-658.000000,953.000000,-970.000000,945.000000
1260,-965.000000,947.000000,-1423.000000,848.000000
1261,-1429.000000,845.000000,-710.000000,800.000000
1262,-709.000000,799.000000,-649.000000,977.000000
1263,-651.000000,976.000000,-853.000000,908.000000
1264,-855.000000,907.000000,-568.000000,641.000000
1265,-568.000000,639.000000,-309.000000,729.000000
1266,-309.000000,729.000000,-315.000000,547.000000
1267,-318.000000,528.000000,-472.000000,466.000000
1268,-472.000000,469.000000,-449.000000,621.000000
1269,-449.000000,621.000000,-458.000000,537.000000
1270,-458.000000,539.000000,-297.000000,598.000000
1271,-299.000000,602.000000,-597.000000,592.000000
1272,-597.000000,598.000000,-463.000000,579.000000
1273,-462.000000,578.000000,-638.000000,691.000000
1274,-638.000000,691.000000,-511.000000,572.000000
1275,-510.000000,571.000000,-315.000000,772.000000
1276,-315.000000,772.000000,-301.000000,747.000000
1277,-303.000000,749.000000,-300.000000,705.000000
1278,-298.000000,699.000000,-270.000000,482.000000
1279,-272.000000,475.000000,-297.000000,679.000000
1280,-296.000000,679.000000,-313.000000,531.000000
1281,-317.000000,498.000000,-522.000000,617.000000
1282,-522.000000,617.000000,-981.000000,757.000000
1283,-982.000000,757.000000,-708.000000,961.000000
1284,-1438.000000,840.000000,-780.000000,817.000000
1285,-779.000000,818.000000,-729.000000,950.000000
1286,-728.000000,951.000000,-851.000000,902.000000
1287,-850.000000,901.000000,-573.000000,570.000000
1288,-573.000000,570.000000,-598.000000,615.000000
1289,-598.000000,615.000000,-598.000000,822.000000
1290,-608.000000,797.000000,-609.000000,602.000000
1291,-610.000000,601.000000,-782.000000,572.000000
1292,-792.000000,563.000000,-963.000000,664.000000
1293,-963.000000,666.000000,-247.000000,771.000000
1294,-246.000000,770.000000,-440.000000,748.000000
1295,-440.000000,746.000000,-457.000000,738.000000
1296,-455.000000,669.000000,-468.000000,720.000000
1297,-468.000000,722.000000,-247.000000,617.000000
1298,-244.000000,623.000000,-324.000000,729.000000
1299,-322.000000,729.000000,-306.000000,644.000000
1300,-306.000000,644.000000,-285.000000,644.000000
1301,-298.000000,624.000000,-309.000000,754.000000
1302,-305.000000,787.000000,-825.000000,564.000000
1303,-825.000000,563.000000,-1000.000000,628.000000
1304,-640.000000,802.000000,-745.000000,984.000000
1305,-717.000000,973.000000,-861.000000,904.000000
1306,-861.000000,904.000000,-542.000000,476.000000
1307,-539.000000,766.000000,-437.000000,572.000000
1308,-434.000000,572.000000,-219.000000,618.000000
1309,-220.000000,619.000000,-618.000000,639.000000
1310,-606.000000,660.000000,-659.000000,556.000000
1311,-659.000000,556.000000,-961.000000,752.000000
1312,-722.000000,822.000000,-690.000000,955.000000
1313,-660.000000,965.000000,-812.000000,908.000000
1314,-812.000000,907.000000,-536.000000,483.000000
1315,-540.000000,546.000000,-653.000000,961.000000
1316,-662.000000,952.000000,-693.000000,684.000000
1317,-693.000000,682.000000,-705.000000,625.000000
1318,-706.000000,626.000000,-721.000000,678.000000
1319,-725.000000,685.000000,-658.000000,625.000000
1320,-658.000000,627.000000,-633.000000,688.000000
1321,-648.000000,626.000000,-633.000000,692.000000
1322,-633.000000,692.000000,-842.000000,896.000000
1323,-839.000000,892.000000,-550.000000,693.000000
1324,-550.000000,691.000000,-483.000000,552.000000
1325,-482.000000,553.000000,-468.000000,591.000000
1326,-467.000000,592.000000,-1033.000000,1007.000000
1327,-176.000000,1022.000000,-699.000000,835.000000
1328,-764.000000,787.000000,-805.000000,660.000000
1329,-805.000000,660.000000,-613.000000,889.000000
1330,-614.000000,890.000000,-684.000000,1019.000000
1331,-693.000000,1019.000000,-1008.000000,670.000000
1332,-1009.000000,671.000000,-186.000000,655.000000
1333,-186.000000,655.000000,-118.000000,957.000000
1334,-120.000000,957.000000,-463.000000,982.000000
1335,-464.000000,983.000000,-184.000000,953.000000
1336,-185.000000,952.000000,-269.000000,945.000000
1337,-272.000000,944.000000,-248.000000,996.000000
1338,-246.000000,997.000000,-237.000000,587.000000
1339,-237.000000,587.000000,-206.000000,975.000000
1340,-697.000000,514.000000,-161.000000,916.000000
1341,-160.000000,917.000000,-149.000000,1046.000000
1342,-127.000000,1033.000000,-282.000000,772.000000
1343,-282.000000,770.000000,-250.000000,478.000000
1344,-274.000000,467.000000,-120.000000,1044.000000
1345,-930.000000,892.000000,-730.000000,526.000000
1346,-731.000000,526.000000,-198.000000,892.000000
1347,-197.000000,893.000000,-147.000000,1019.000000
1348,-148.000000,1020.000000,-351.000000,474.000000
1349,-351.000000,474.000000,-136.000000,1046.000000
1350,-179.000000,1043.000000,-259.000000,966.000000
1351,-261.000000,961.000000,-165.000000,1074.000000
1352,-187.000000,1057.000000,-740.000000,534.000000
1353,-175.000000,884.000000,-103.000000,971.000000
1354,-156.000000,974.000000,-742.000000,892.000000
1355,-745.000000,892.000000,-735.000000,532.000000
1356,-110.000000,924.000000,-563.000000,690.000000
1357,-563.000000,687.000000,-574.000000,534.000000
1358,-568.000000,544.000000,-432.000000,751.000000
1359,-432.000000,753.000000,-690.000000,810.000000
1360,-691.000000,811.000000,-757.000000,879.000000
1361,-760.000000,881.000000,-529.000000,612.000000
1362,-530.000000,613.000000,-520.000000,816.000000
1363,-519.000000,815.000000,-536.000000,780.000000
1364,-538.000000,774.000000,-553.000000,618.000000
1365,-553.000000,618.000000,-291.000000,599.000000
1366,-291.000000,599.000000,-421.000000,709.000000
1367,-334.000000,601.000000,-330.000000,716.000000
1368,-330.000000,716.000000,-121.000000,253.000000
1369,-644.000000,576.000000,-583.000000,939.000000
1370,-591.000000,934.000000,-298.000000,682.000000
1371,-299.000000,682.000000,-286.000000,464.000000
1372,-290.000000,477.000000,-304.000000,703.000000
1373,-304.000000,703.000000,-184.000000,500.000000
1374,-184.000000,500.000000,-698.000000,789.000000
1375,-699.000000,791.000000,-806.000000,878.000000
1376,-796.000000,878.000000,-271.000000,754.000000
1377,-271.000000,752.000000,-224.000000,527.000000
1378,-224.000000,525.000000,-700.000000,774.000000
1379,-677.000000,792.000000,-837.000000,880.000000
1380,-836.000000,881.000000,-303.000000,573.000000
1381,-303.000000,573.000000,-653.000000,725.000000
1382,-653.000000,717.000000,-882.000000,806.000000
1383,-883.000000,805.000000,-446.000000,495.000000
1384,-445.000000,496.000000,-408.000000,656.000000
1385,-409.000000,656.000000,-605.000000,903.000000
1386,-606.000000,902.000000,-587.000000,739.000000
1387,-587.000000,737.000000,-871.000000,734.000000
1388,-871.000000,734.000000,-664.000000,774.000000
1389,-664.000000,781.000000,-848.000000,872.000000
1390,-122.000000,275.000000,-675.000000,532.000000
1391,-676.000000,533.000000,-549.000000,924.000000
1392,-548.000000,925.000000,-131.000000,759.000000
1393,-131.000000,758.000000,-357.000000,800.000000
1394,-334.000000,793.000000,-648.000000,731.000000
1395,-642.000000,733.000000,-660.000000,728.000000
1396,-661.000000,729.000000,-666.000000,787.000000
1397,-651.000000,794.000000,-769.000000,865.000000
1398,-682.000000,532.000000,-461.000000,645.000000
1399,-457.000000,647.000000,-946.000000,903.000000
1400,-678.000000,483.000000,-349.000000,690.000000
1401,-348.000000,692.000000,-604.000000,937.000000
1402,-614.000000,934.000000,-931.000000,750.000000
1403,-933.000000,749.000000,-1239.000000,678.000000
1404,-1228.000000,674.000000,-836.000000,475.000000
1405,-836.000000,475.000000,-668.000000,912.000000
1406,-633.000000,940.000000,-666.000000,833.000000
1407,-669.000000,832.000000,-1046.000000,961.000000
1408,-1045.000000,962.000000,-559.000000,724.000000
1409,-559.000000,722.000000,-536.000000,598.000000
1410,-93.000000,266.000000,-290.000000,570.000000
1411,-1423.000000,661.000000,-651.000000,683.000000
1412,-640.000000,680.000000,-650.000000,538.000000
1413,-650.000000,538.000000,-639.000000,937.000000
1414,-639.000000,937.000000,-430.000000,627.000000
1415,-657.000000,562.000000,-641.000000,982.000000
1416,-647.000000,970.000000,-850.000000,911.000000
1417,-850.000000,910.000000,-855.000000,903.000000
1418,-856.000000,907.000000,-426.000000,623.000000
1419,-425.000000,622.000000,-427.000000,478.000000
1420,-427.000000,476.000000,-447.000000,722.000000
1421,-446.000000,721.000000,-316.000000,754.000000
1422,-316.000000,754.000000,-283.000000,596.000000
1423,-282.000000,597.000000,-309.000000,649.000000
1424,-314.000000,653.000000,-340.000000,710.000000
1425,-822.000000,530.000000,-1050.000000,619.000000
1426,-1053.000000,626.000000,-651.000000,639.000000
1427,-650.000000,642.000000,-287.000000,706.000000
1428,-317.000000,704.000000,-388.000000,615.000000
1429,-389.000000,616.000000,-354.000000,702.000000
1430,-324.000000,707.000000,-821.000000,633.000000
1431,-822.000000,632.000000,-1097.000000,508.000000
1432,-1095.000000,508.000000,-512.000000,667.000000
1433,-476.000000,672.000000,-544.000000,629.000000
1434,-541.000000,642.000000,-960.000000,719.000000
1435,-960.000000,722.000000,-416.000000,716.000000
1436,-409.000000,717.000000,-270.000000,764.000000
1437,-270.000000,764.000000,-392.000000,770.000000
1438,-398.000000,766.000000,-325.000000,658.000000
1439,-326.000000,659.000000,-805.000000,691.000000
1440,-807.000000,690.000000,-945.000000,669.000000
1441,-940.000000,670.000000,-1411.000000,841.000000
1442,-1412.000000,841.000000,-676.000000,969.000000
1443,-661.000000,964.000000,-856.000000,902.000000
1444,-847.000000,901.000000,-273.000000,777.000000
1445,-275.000000,777.000000,-243.000000,659.000000
